user_id,book_id,rating
13925,282,5
13925,597,5
13925,498,5
13925,184,3
13925,321,5
13925,239,4
13925,395,3
13925,529,3
13925,347,1
13925,293,3
13925,154,3
13925,176,4
13925,245,4
13925,413,4
13925,292,1
13925,221,1
10610,234,4
10610,356,4
10610,468,4
14411,4,4
14411,8,4
14411,5,4
14411,50,5
14411,14,4
14411,32,3
14411,65,1
14411,29,3
14411,28,3
14411,58,2
14411,42,3
14411,103,3
14411,33,3
14411,22,3
14411,40,3
14411,118,3
14411,115,3
14411,111,1
14411,26,4
14411,11,4
14411,84,4
14411,25,5
14411,18,5
14411,24,5
14411,27,5
14411,23,5
14411,10,5
14411,13,1
14411,7,4
14411,49,4
14411,52,4
14411,19,3
14411,56,4
14411,38,5
14411,55,1
14411,48,1
14411,36,5
14411,46,4
14411,1,5
14411,9,4
14411,2,5
14411,3,4
14411,21,5
14411,70,5
14411,31,5
14411,67,4
14411,64,3
14411,45,4
14411,256,4
14411,265,4
14411,186,3
14411,378,4
14411,137,4
14411,129,3
14411,230,1
14411,127,3
14411,410,3
14411,93,3
14411,20,4
14411,201,4
14411,17,5
14411,467,3
14411,76,4
14411,660,3
14411,301,2
14411,113,3
14411,189,3
14411,337,3
14411,59,4
14411,161,3
14411,155,3
14411,287,1
14411,198,3
14411,321,4
14411,90,3
14411,297,1
14411,335,4
14411,715,3
14411,733,3
14411,463,4
14411,177,3
14411,577,3
14411,575,3
14411,487,3
14411,63,3
14411,102,4
14411,138,2
14411,650,3
14411,160,3
14411,646,3
14411,341,3
14411,132,3
14411,413,3
14411,158,4
14411,257,3
14411,217,2
14644,230,5
14644,471,5
14644,451,5
14644,43,5
14644,47,5
14644,353,5
14644,46,4
14644,77,5
14644,187,5
14644,519,4
14644,229,5
14644,257,5
14644,63,5
14644,95,5
14644,97,5
14644,1,5
14644,248,5
14644,125,5
14644,29,5
14644,154,4
14644,530,4
14644,714,4
14644,773,4
14644,37,5
14644,53,4
14644,161,5
14644,155,5
14644,19,5
14644,7,4
14644,345,4
14644,447,4
14644,104,4
14644,4,3
14644,11,5
14644,33,5
14644,45,4
14644,22,4
14644,28,5
14644,38,4
14644,14,5
14644,13,5
14644,5,4
14644,8,5
14644,32,3
14644,58,3
14644,3,3
14644,67,4
14644,42,4
14644,131,3
14644,49,3
14644,71,5
14644,52,3
14644,64,4
14644,54,4
14644,83,4
14644,111,4
14644,56,1
14644,103,4
14644,132,4
14644,301,4
14644,194,4
14644,66,4
14644,173,4
14644,198,3
14644,79,5
14644,410,5
14644,225,4
14644,116,3
14644,44,3
14644,205,3
14644,109,3
14644,189,5
14644,213,4
14644,126,5
14644,93,4
14644,59,5
14644,78,4
14644,204,5
14644,133,4
14644,219,5
14644,595,5
14644,186,5
14644,73,3
14644,158,4
14644,332,4
14644,576,4
14644,375,4
14644,597,4
14644,321,4
14644,184,5
14644,498,4
14644,361,4
14644,362,5
14644,395,4
14644,529,4
14644,328,5
14644,559,4
14644,347,4
14644,85,5
14644,620,5
14644,41,5
14644,542,4
14644,245,5
14644,413,4
14644,292,4
14644,234,5
14644,337,4
14644,602,4
14644,646,4
14644,641,5
14644,341,5
14644,298,5
14644,387,5
14644,356,5
14644,102,5
14644,650,4
14644,531,5
14644,388,4
14644,346,5
14644,512,5
14644,514,5
14644,427,5
14644,314,3
14644,147,5
10111,16,4
10111,621,4
10111,278,5
10111,715,3
10111,50,5
10111,547,3
10111,119,4
10111,693,3
10111,232,5
10111,98,4
10111,387,3
10111,332,5
10111,347,5
10111,292,5
10111,641,5
10111,602,5
14411,39,4
14411,110,4
14411,144,5
14411,291,4
14411,135,3
14411,165,3
14411,188,3
10317,20,5
10317,17,4
14411,208,3
15604,109,4
15604,4,3
15604,14,4
15604,101,5
15604,32,4
15604,42,4
15604,29,4
15604,28,5
15604,71,4
15604,194,3
15604,103,5
15604,83,3
15604,26,4
15604,84,3
15604,72,4
15604,222,5
15604,209,5
15604,15,3
15604,2,4
15604,53,2
15604,62,5
15604,19,3
15604,3,1
15604,43,4
15604,10,3
15604,89,5
15604,66,3
15604,76,2
15604,13,5
15604,54,5
15604,48,4
15604,126,4
15604,75,5
15604,78,4
15604,25,4
15604,18,3
15604,24,4
15604,21,4
15604,23,4
15604,7,3
15604,52,1
15604,49,1
15604,46,4
15604,36,3
15604,85,4
15604,9,4
15604,27,3
15604,133,3
15604,229,5
15604,219,5
15604,177,4
15604,117,5
15604,59,3
15604,102,4
15604,95,4
15604,125,3
15604,121,4
15604,93,2
15604,157,3
15604,341,3
15604,485,4
15604,498,2
15604,597,4
15604,180,5
15604,198,4
15604,160,4
15604,284,5
15604,321,3
15604,204,3
15604,154,4
15604,205,4
15604,512,4
15604,116,3
15604,158,4
15604,114,4
15604,162,5
15604,444,3
15604,271,5
15604,301,4
15604,122,5
15604,364,4
15604,391,5
15604,518,4
15604,346,4
15604,646,4
15604,496,5
15604,196,5
15604,337,4
15604,387,4
15604,362,5
15604,176,2
15604,248,3
15604,826,3
15604,293,3
15604,361,3
15604,350,4
15604,714,2
15604,704,5
15604,696,5
15604,545,4
15604,335,3
15604,353,5
15604,595,4
15604,529,5
15604,639,5
15604,531,5
15604,332,5
15604,456,4
15604,570,5
15604,715,3
15604,314,4
15604,257,5
15604,402,4
15604,479,3
15604,377,4
15604,368,5
15604,641,5
15604,292,5
15604,602,3
15604,542,5
15604,497,5
15604,221,5
15604,347,3
15604,239,4
15604,390,4
15604,37,5
15604,282,4
15604,556,4
15604,237,3
10317,1,4
15935,4,5
15935,5,5
15935,50,3
15935,14,5
15935,65,1
15935,35,5
15935,32,5
15935,8,5
15935,29,5
15935,58,5
15935,42,5
15935,79,5
15935,194,1
15935,109,4
15935,103,5
15935,83,5
15935,71,5
15935,57,5
15935,40,5
15935,118,5
15935,261,5
15935,121,5
15935,100,5
15935,209,1
15935,86,3
15935,72,2
15935,26,5
15935,84,4
15935,288,4
15935,266,3
15935,15,5
15935,181,1
15935,2,5
15935,7,1
15935,19,1
15935,10,5
15935,43,5
15935,38,5
15935,137,5
15935,272,5
15935,66,5
15935,76,5
15935,54,1
15935,48,3
15935,55,3
15935,13,3
15935,126,1
15935,371,1
15935,276,1
15935,136,3
15935,78,2
15935,9,4
15935,31,5
15935,413,5
15935,264,1
15935,231,5
15935,87,5
15935,59,5
15935,229,5
15935,189,1
15935,63,5
15935,25,5
15935,95,5
15935,198,4
15935,47,5
15935,18,5
15935,177,5
15935,113,2
15935,133,5
15935,129,5
15935,102,5
15935,114,5
15935,138,3
15935,116,5
15935,24,5
15935,131,5
15935,180,4
15935,27,5
15935,172,5
15935,90,4
15935,265,5
15935,204,5
15935,93,5
15935,255,5
15935,130,1
15935,173,1
15935,650,5
15935,287,5
15935,317,5
15935,160,5
15935,321,4
15935,402,5
15935,545,5
15935,225,5
15935,184,5
15935,341,5
15935,620,5
15935,132,4
15935,289,5
15935,346,5
15935,179,1
15935,97,5
15935,230,5
15935,178,4
15935,161,1
15935,270,5
15935,205,1
15935,529,5
15935,298,5
15935,390,5
15935,155,1
15935,257,5
15935,335,5
15935,476,4
15935,23,5
15935,200,5
15935,364,5
15935,409,3
15935,559,5
15935,171,5
15935,417,4
15935,122,1
15935,451,5
15935,306,1
15935,395,1
15935,195,4
15935,681,5
15935,326,1
15935,311,5
15935,258,5
10610,1,5
10610,20,4
10610,17,5
12561,60,3
12561,38,3
12561,16,5
12561,115,2
12561,45,4
12561,64,4
12561,33,5
12561,186,3
12561,46,3
12561,9,3
12561,57,5
12561,136,5
12561,199,5
12561,75,3
12561,111,4
12561,272,5
12561,310,5
14411,185,5
12002,39,4
12002,37,4
12002,593,4
12002,41,3
12002,223,3
12002,620,4
12002,122,3
12002,282,3
12002,133,3
12002,63,2
12002,93,5
12002,59,4
12002,248,4
12002,219,5
12002,131,3
12002,559,4
12002,97,4
12002,346,4
12002,826,3
12002,577,2
12002,444,4
12002,289,3
12002,229,3
12002,138,3
12002,388,3
12002,409,3
12002,28,3
12002,157,4
12002,85,4
12002,36,3
12002,189,5
12002,125,4
12002,95,4
12002,47,4
12002,358,5
12002,177,3
12002,79,4
12002,113,3
12002,129,3
12002,102,3
12002,38,3
12002,83,4
12002,45,4
12002,172,4
12002,180,5
12002,90,4
12002,265,5
12002,255,1
12002,130,3
12002,213,3
12002,173,2
12002,597,3
12002,287,1
12002,498,4
12002,119,3
12002,117,4
12002,142,3
12002,225,3
12002,417,4
12002,300,4
12002,154,3
12002,115,4
12002,249,5
12002,160,4
12002,341,4
12002,167,5
12002,322,5
12002,377,4
12002,666,4
12002,350,3
12002,682,3
12002,16,3
12002,234,3
12002,178,4
12002,283,5
10535,73,4
10535,47,5
10535,1,5
10535,17,5
10535,20,5
10535,207,5
18313,38,5
18313,4,5
18313,8,1
18313,40,5
18313,22,4
18313,33,5
18313,57,5
18313,5,2
18313,101,5
18313,14,1
18313,10,5
18313,83,1
18313,111,5
18313,89,5
18313,100,1
18313,43,4
18313,32,1
18313,76,5
18313,46,5
18313,55,1
18313,1,5
18313,54,1
18313,42,4
18313,44,5
18313,79,4
18313,261,4
18313,26,5
18313,7,5
18313,62,5
18313,53,4
18313,50,5
18313,72,1
18313,118,5
18313,3,5
18313,19,1
18313,45,5
18313,272,5
18313,209,1
18313,63,4
18313,2,5
18313,20,5
18313,73,5
18313,104,5
18313,173,2
18313,17,5
18313,265,1
18313,119,3
18313,178,2
18313,212,3
18313,131,1
18313,136,3
18313,288,5
18313,9,5
18313,25,5
18313,97,5
18313,323,4
18313,56,5
18313,150,5
18313,160,2
18313,117,4
18313,216,5
18313,198,5
18313,27,5
18313,471,4
18313,238,4
18313,597,4
18313,229,1
18313,289,1
18313,138,2
18313,52,5
18313,374,3
18313,148,4
18313,395,4
18313,80,5
18313,93,5
18313,21,5
18313,132,3
18313,197,5
18313,49,5
18313,179,1
18313,114,5
18313,180,5
18313,205,3
18313,130,1
18313,325,5
18313,24,5
18313,447,5
18313,161,1
18313,401,2
18313,37,5
18313,341,3
18313,546,5
18313,18,5
18313,219,5
18313,298,5
18313,223,1
18313,271,4
18313,199,5
18313,620,5
18313,23,5
18313,213,2
18313,116,3
18313,427,5
18313,559,1
18313,538,4
18313,345,5
18313,125,4
18313,529,1
18313,518,1
18313,85,5
18313,204,5
18313,120,3
18313,453,4
18313,432,4
18313,540,5
18313,337,1
18313,476,4
18313,652,5
18313,631,5
18313,77,5
18313,558,5
18313,480,5
18313,248,4
18313,563,5
18313,527,5
18313,704,5
18313,409,5
18313,368,5
18313,733,4
18313,826,1
18313,59,5
18313,158,3
18313,184,5
18313,561,2
18313,257,1
18313,387,2
18313,292,5
18313,531,3
18313,349,3
18313,347,5
18313,237,1
18313,321,5
18313,542,5
18313,530,5
18313,681,5
3922,1,5
3922,20,5
3922,17,5
3922,208,5
3922,39,5
3922,110,4
3922,135,4
3922,165,3
3922,16,5
3922,98,4
3922,140,4
3922,127,4
3922,407,4
3922,557,4
12381,10,5
12381,256,4
12381,142,4
12381,38,3
12381,63,5
12381,122,3
12381,4,5
12381,13,5
12381,208,2
12381,11,4
12381,45,3
12381,95,3
12381,185,4
12381,35,1
12381,113,4
12381,115,3
12381,233,3
12381,177,4
12381,103,5
12381,194,4
12381,498,4
12381,408,4
12381,485,4
12381,121,3
12381,7,5
12381,22,3
12381,144,1
12381,211,3
12381,8,3
12381,67,4
12381,124,2
12381,5,4
12381,19,5
12381,171,4
12381,284,2
12381,83,5
12381,76,4
12381,104,4
12381,42,4
12381,81,3
12381,414,3
12381,229,4
12381,212,3
12381,111,3
12381,195,4
12381,100,5
12381,516,4
12381,58,4
12381,258,5
12381,64,3
12381,231,4
12381,514,4
12381,26,2
12381,219,4
12381,216,2
12381,268,2
12381,57,2
12381,28,4
12381,66,4
12381,131,4
12381,60,4
12381,265,4
12381,101,3
12381,189,5
12381,329,4
12381,126,5
12381,33,3
12381,15,5
12381,396,3
12381,62,4
12381,178,4
12381,191,2
12381,417,4
12381,186,3
12381,471,3
12381,138,4
12381,36,4
12381,436,4
12381,119,4
12381,14,4
12381,560,4
12381,180,4
12381,181,3
12381,325,3
12381,129,4
12381,155,5
12381,264,3
12381,173,1
12381,150,2
12381,293,4
12381,273,2
12381,650,4
12381,413,3
12381,114,3
12381,341,4
12381,424,4
12381,125,4
12381,395,4
12381,344,3
12381,361,4
12381,407,4
12381,116,3
12381,451,3
12381,304,2
12381,620,4
12381,93,3
12381,512,4
12381,401,3
12381,32,3
12381,257,3
12381,371,3
12381,133,3
12381,518,4
12381,378,4
12381,523,4
12381,179,2
12381,559,4
12381,316,3
12381,117,4
12381,529,3
12381,270,5
12381,468,4
12381,354,4
12381,37,3
12381,161,4
12381,557,2
12381,90,3
12381,410,4
12381,478,3
12381,547,3
12381,346,4
12381,130,4
12381,236,4
12381,118,4
12381,646,4
14411,12,5
14411,69,4
14411,105,2
14411,16,4
14411,98,4
14411,140,4
14411,216,4
6025,1,5
6025,20,5
6025,17,5
6025,31,4
6025,16,5
6025,249,4
6025,98,4
6025,140,4
6025,207,3
6025,47,4
6025,231,4
6025,291,3
6025,22,5
6025,216,5
6025,265,4
6025,252,4
6025,333,4
6025,15,5
6025,80,4
6025,131,3
6025,48,4
6025,37,5
6025,66,3
6025,121,4
6025,337,3
6025,289,4
6025,59,4
6025,87,5
6025,161,5
6025,130,4
6025,155,5
6025,158,4
6025,233,3
6025,264,5
6025,461,3
6025,287,4
6025,133,2
6025,198,4
6025,102,4
6025,173,4
6025,395,4
6025,544,4
6025,357,2
6025,321,4
6025,179,4
6025,54,4
6025,350,4
6025,390,5
6025,431,4
6025,538,4
6025,86,3
6025,266,4
6025,281,3
6025,142,3
6025,457,5
6025,138,4
6025,498,4
6025,733,3
6025,57,4
6025,272,3
6025,212,4
6025,386,4
6025,180,4
6025,546,3
6025,119,3
6025,104,2
6025,117,5
6025,166,3
6025,268,4
6025,298,3
6025,255,4
6025,94,3
6025,561,5
6025,529,3
6025,78,4
6025,189,5
6025,196,4
6025,107,4
6025,120,5
6025,10,3
6025,245,3
6025,77,4
6025,76,4
6025,577,4
6025,38,2
6025,704,2
6025,64,3
6025,53,4
6025,261,4
6025,108,3
6025,310,4
6025,154,5
6025,83,3
6025,97,2
6025,530,3
6025,341,3
6025,293,4
6025,62,4
6025,316,3
6025,236,3
8440,47,5
14411,417,4
12761,39,4
12761,283,4
20059,81,3
20059,193,5
20059,134,3
20059,153,4
20059,144,5
20059,94,4
20059,97,5
10610,91,3
10610,31,5
10610,106,4
10610,344,5
10610,372,4
10610,534,5
10610,67,5
10610,16,3
11839,64,1
11839,31,5
11839,195,4
11839,293,3
11839,326,4
11839,378,2
11839,24,4
11839,21,4
11839,18,5
11839,1,2
11839,27,4
11839,52,1
11839,56,1
11839,85,1
11839,49,1
11839,23,5
11839,63,4
11839,229,3
11839,29,2
11839,47,4
11839,117,3
11839,59,5
11839,102,5
11839,95,3
11839,125,2
11839,46,3
11839,76,4
11839,225,4
11839,67,3
11839,17,1
11839,25,4
11839,87,4
11839,45,2
11839,73,1
11839,171,5
11839,90,4
11839,514,4
11839,325,3
11839,81,2
11839,284,4
11839,9,3
11839,154,1
11839,184,4
11839,321,4
11839,512,3
11839,20,1
11839,116,4
11839,158,5
11839,114,2
11839,461,3
11839,16,3
11839,77,5
11839,258,3
11839,122,5
11839,80,2
11839,476,4
11839,337,2
11839,375,4
11839,350,4
11839,386,2
11839,407,3
11839,263,3
11839,36,4
11839,335,5
11839,353,1
11839,197,2
11839,82,3
11839,650,3
11839,98,2
11839,257,1
11839,314,2
11839,416,5
11839,243,2
11839,577,5
11839,368,3
11839,123,2
11839,538,4
11839,328,1
11839,558,2
11839,349,1
11839,221,1
11839,527,2
11839,563,2
11839,501,4
11839,92,4
11839,383,1
11839,207,5
11839,305,2
11839,381,4
11839,396,3
11839,281,3
11839,193,4
11839,344,2
14411,41,3
14411,151,3
14411,214,3
14411,159,3
14411,175,3
14411,584,4
14411,215,3
21228,50,3
21228,102,4
21228,601,3
21228,157,4
21228,2,4
21228,159,5
21228,80,4
21228,358,4
21228,364,4
21228,257,4
21228,10,4
21228,4,3
21228,353,3
21228,43,4
21228,5,4
21228,456,3
21228,66,4
21228,116,2
21228,154,3
21228,42,5
21228,8,4
21228,29,4
21228,113,4
21228,14,4
21228,13,4
21228,58,2
21228,76,4
21228,28,4
21228,138,4
21228,71,3
21228,650,3
21228,79,3
21228,103,4
21228,160,3
21228,248,3
21228,125,3
21228,55,4
21228,48,5
21228,7,5
21228,109,4
21228,19,5
21228,41,4
21228,3,3
21228,89,4
21228,122,5
21228,163,4
21228,1,5
21228,175,5
21228,9,5
21228,22,4
21228,16,5
21228,46,2
21228,47,5
21228,300,4
21228,383,4
21228,501,3
21228,145,4
21228,170,4
21228,77,4
21228,120,3
21228,340,5
21228,294,4
21228,388,2
21228,425,2
21228,98,5
21228,140,4
21228,151,4
21228,214,4
21228,18,4
21228,25,4
21228,24,5
21228,27,3
21228,23,3
21228,21,5
21228,399,4
21228,155,5
21228,161,5
21228,37,4
21228,36,3
21228,292,3
21228,20,5
21228,17,5
20059,733,4
20059,322,5
20059,233,5
20059,47,4
20059,17,4
20059,20,4
20059,1,4
20059,231,3
20059,31,4
20059,140,4
20059,98,4
20059,383,3
20059,519,1
20059,471,4
20059,187,1
20059,217,5
20059,118,3
20059,89,5
20059,16,4
20059,174,3
20059,333,3
20059,195,5
20059,256,3
20059,463,4
20059,137,5
20059,283,4
20059,35,1
20059,56,3
20059,78,2
20059,73,5
20059,354,3
20059,172,5
20059,161,5
20059,155,5
20059,225,5
20059,426,5
20059,273,3
20059,40,1
20059,612,5
20059,451,3
20059,142,5
20059,171,4
20059,457,4
20059,407,4
20059,49,2
20059,52,2
20059,77,3
20059,641,3
20059,602,3
20059,542,3
20059,347,3
20059,332,3
20059,362,5
20059,219,3
20059,37,3
20059,232,5
20059,287,5
20059,3,2
20059,64,2
20059,46,4
20059,119,4
20059,42,5
20059,122,1
20059,19,5
20059,45,4
20059,38,5
20059,100,5
20059,9,3
20059,60,4
20059,58,5
20059,22,4
20059,57,5
20059,32,5
20059,28,5
20059,33,5
20059,7,4
20059,11,4
20059,5,4
20059,8,4
20059,23,5
20059,18,5
20059,21,5
20059,24,5
20059,27,5
20059,25,5
20059,2,5
20059,255,5
20059,258,5
20059,70,5
21228,479,3
21228,180,3
21228,204,4
21228,52,3
21228,56,3
21228,49,2
21228,219,4
21228,26,4
21228,289,1
21228,44,3
21228,255,4
21228,597,3
21217,103,5
21217,229,4
21217,29,3
21217,26,4
21217,177,4
21217,70,4
21217,4,4
21217,59,5
21217,89,5
21217,109,3
21217,131,4
21217,102,4
21217,10,3
21217,58,4
21217,125,3
21217,97,4
21217,22,4
21217,46,3
21217,48,4
21217,76,4
21217,25,4
21217,157,4
21217,93,4
21217,79,4
21217,121,5
21217,65,3
21217,172,5
21217,87,4
21217,43,4
21217,45,4
21217,289,5
21217,179,3
21217,100,3
21217,171,3
21217,161,4
21217,255,3
21217,50,4
21217,168,4
21217,2,4
21217,71,3
21217,129,3
21217,173,4
21217,180,4
21217,194,4
21217,13,4
21217,155,4
21217,9,4
21217,204,4
21217,323,5
21217,205,3
21217,154,3
21217,44,3
21217,321,5
21217,130,4
21217,512,5
21217,296,4
21217,189,4
21217,138,3
21217,8,4
21217,7,4
21217,114,3
21217,444,4
21217,251,4
21217,339,4
21217,16,5
21217,213,5
21217,72,4
21217,311,3
21217,11,3
21217,391,3
21217,364,3
21217,233,4
21217,518,3
21217,346,4
21217,122,4
21217,196,4
21217,274,5
21217,107,3
21217,5,4
21217,646,3
21217,426,4
21217,337,4
21217,401,4
21217,387,3
21217,436,4
21217,248,3
21217,19,4
21217,176,3
21217,42,3
21217,358,3
21217,245,3
21217,590,3
21217,249,3
21217,371,4
21217,826,3
21217,545,4
21217,209,4
21217,704,4
21217,696,3
21217,453,4
21217,335,3
21217,353,3
21217,515,3
21217,197,4
21217,82,5
21217,84,4
21217,236,5
21217,487,3
21217,575,3
21217,693,2
21217,660,3
21217,650,4
21217,332,3
21217,37,4
21217,292,3
21217,347,3
21217,362,3
21217,542,3
21217,602,3
21217,641,3
21217,98,3
21217,257,4
21217,243,4
21217,298,4
21217,456,3
21217,570,3
21217,152,2
21217,425,3
21217,715,4
21217,402,4
21217,682,5
21217,733,4
21217,86,3
21217,123,4
21217,281,2
21217,227,2
21217,343,2
21217,596,3
21217,12,3
21228,387,2
21228,201,2
21228,531,2
21228,576,4
21228,93,4
21228,189,5
21228,391,3
21228,401,2
21228,187,4
21228,519,4
21228,107,2
20059,4,4
20059,150,3
20059,10,5
20059,115,1
20059,417,3
20059,265,5
20059,15,5
20059,43,5
20059,186,4
20059,13,5
20059,124,2
20059,212,5
20059,131,5
20059,136,4
20059,114,4
20059,326,2
20059,48,4
20059,461,4
20059,148,3
20059,198,4
20059,270,4
20059,36,5
20059,414,3
20059,291,5
20059,66,4
20059,396,4
20059,208,5
21228,251,3
21228,341,3
1296,31,5
1296,46,3
1296,4,5
1296,67,4
1296,81,4
1296,1,5
1296,195,5
1296,10,5
1296,231,5
1296,40,4
1296,142,4
1296,15,5
1296,43,5
1296,256,5
1296,304,3
1296,42,5
1296,118,5
1296,131,5
1296,136,5
1296,114,4
1296,174,4
1296,56,4
1296,461,4
1296,148,5
1296,198,5
1296,270,3
1296,73,5
1296,137,4
1296,66,4
1296,396,4
1296,383,4
1296,216,5
1296,132,5
1296,25,5
1296,14,5
1296,306,4
1296,63,4
1296,515,4
1296,289,5
1296,87,5
1296,453,4
1296,272,4
1296,171,5
1296,236,3
1296,20,5
1296,55,5
1296,311,4
1296,93,5
1296,595,5
1296,172,4
1296,160,4
1296,90,5
1296,230,3
1296,310,4
1296,133,3
1296,468,5
1296,173,4
1296,323,4
1296,245,5
1296,177,3
1296,70,5
1296,204,4
8767,379,3
8767,31,4
8767,1,3
8767,188,4
8767,39,4
8767,17,3
8767,20,3
8767,231,4
8767,110,4
8767,16,4
8767,196,4
8767,195,4
8767,126,3
8767,557,4
8767,361,5
14411,47,5
14411,6,4
14411,295,4
24499,16,3
24499,98,3
24499,140,3
24499,1,5
24499,175,3
24499,12,4
24499,327,4
24499,39,4
24499,110,4
24499,135,3
24499,165,2
24499,188,2
24499,11,5
24499,67,3
24499,150,2
24499,31,1
24499,46,3
24499,304,2
24499,111,1
24499,118,4
24499,311,3
24499,515,3
24499,91,3
24499,325,5
24499,21,4
24499,24,4
24499,18,3
24499,27,4
24499,66,4
24499,85,5
24499,23,2
24499,63,3
24499,33,3
24499,103,4
24499,26,2
24499,28,3
24499,10,4
24499,59,3
24499,25,4
24499,17,4
24499,102,5
24499,95,3
24499,32,3
24499,83,2
24499,48,3
24499,43,4
24499,225,3
24499,121,2
24499,79,2
24499,65,4
24499,113,4
24499,45,5
24499,2,5
24499,171,4
24499,90,4
24499,179,5
24499,161,4
24499,168,3
24499,50,3
24499,287,5
24499,341,3
24499,255,5
24499,129,4
24499,498,2
24499,198,3
24499,230,3
24499,155,3
24499,20,3
24499,57,4
24499,9,2
24499,189,4
24499,205,4
24499,7,2
24499,8,3
24499,130,4
24499,296,4
24499,138,3
24499,158,4
24499,41,4
24499,251,4
24499,339,4
24499,213,2
24499,5,3
24499,72,4
24499,80,4
24499,212,4
24499,77,5
24499,364,4
24499,391,3
24499,346,4
24499,233,4
24499,274,4
24499,19,4
24499,42,3
24499,426,5
24499,476,3
24499,387,3
24499,354,3
24499,264,3
24499,176,2
24499,245,3
24499,148,4
24499,326,3
24499,545,3
24499,209,4
24499,704,4
24499,696,3
24499,84,3
24499,453,3
24499,82,3
24499,621,4
24499,151,3
24499,159,3
24499,214,3
24499,416,3
24499,471,3
24499,256,2
24499,272,3
24499,409,4
24499,405,2
24499,123,2
24499,730,2
24499,163,3
24499,451,3
24499,236,2
24499,317,3
24499,305,2
24499,237,2
24499,294,3
24499,556,2
24499,15,3
24499,414,4
21228,68,4
14411,30,3
27612,354,5
27612,317,5
27612,386,5
27612,198,5
27612,109,5
27612,461,4
27612,538,4
27612,209,5
27612,431,5
27612,39,5
27612,110,5
27612,497,5
27612,494,5
27612,236,5
27612,130,5
27612,395,5
27612,162,5
27612,212,5
27612,407,4
27612,14,5
27612,126,4
27612,289,4
27612,22,4
27612,495,5
27612,326,4
27612,33,3
27612,8,5
27612,2,5
27612,18,5
27612,24,5
27612,25,5
27612,26,3
27612,27,5
27612,7,5
27612,23,5
27612,21,5
27612,32,5
27612,31,4
27612,16,5
27612,57,3
27612,35,5
27612,54,4
27612,40,4
27612,66,5
27612,65,5
27612,94,4
27612,79,5
27612,64,3
27612,59,4
27612,84,5
27612,78,5
27612,98,5
27612,81,5
27612,121,5
27612,73,2
27612,80,5
27612,114,3
27612,122,5
27612,104,5
27612,140,5
27612,148,3
27612,194,5
27612,107,2
27612,113,3
27612,34,1
27612,77,4
27612,186,2
27612,95,5
27612,265,5
27612,132,2
27612,179,4
27612,371,5
27612,171,5
27612,228,5
27612,266,2
27612,178,4
27612,124,1
27612,225,4
27612,261,4
27612,221,2
27612,207,3
27612,199,4
27612,310,4
27612,231,5
27612,176,3
27612,631,3
27612,238,3
27612,217,5
27612,251,5
27612,527,3
27612,356,5
27612,270,5
27612,165,5
27612,558,5
27612,563,5
27612,339,5
27612,255,1
27612,540,5
27612,426,5
27612,358,5
27612,208,5
27612,456,5
27612,257,1
27612,311,4
27612,471,5
27612,188,5
27612,545,5
27612,468,3
27612,296,5
27612,3,5
27612,10,5
27612,13,4
27612,52,5
27612,49,5
27612,56,5
27612,103,5
27612,118,5
27612,86,3
27612,87,5
27612,82,5
27612,90,5
27612,157,5
27612,249,3
27612,391,5
27612,301,5
27612,372,5
27612,298,5
27612,408,5
27612,560,5
27612,402,5
21228,595,3
21228,34,4
21228,99,4
28767,228,3
28767,75,4
28767,78,3
28767,207,3
28767,136,4
28767,118,5
28767,272,3
28767,409,5
28767,261,2
28767,515,5
28767,198,5
28767,40,3
28767,64,4
28767,38,3
28767,46,4
28767,67,3
28767,150,5
28767,186,5
28767,304,3
28767,31,5
28767,81,5
28767,195,5
28767,231,4
28767,124,4
28767,216,4
28767,396,4
28767,3,3
28767,34,3
28767,10,5
28767,43,5
28767,57,4
28767,111,4
28767,381,4
28767,22,4
28767,16,4
28767,9,3
28767,45,5
28767,33,3
28767,148,3
28767,104,3
28767,44,2
28767,2,4
28767,1,5
28767,119,4
28767,132,3
28767,306,2
28767,122,2
28767,323,2
28767,414,2
28767,258,2
28767,4,5
28767,8,2
28767,66,5
28767,93,5
28767,133,5
28767,129,5
28767,116,2
28767,540,5
28767,14,1
28767,11,3
28767,28,1
28767,7,2
28767,32,2
28767,48,3
28767,42,4
28767,100,3
28767,63,3
28767,47,3
28767,36,4
28767,160,2
28767,103,2
28767,255,2
28767,178,2
28767,171,3
28767,173,1
28767,172,1
28767,289,5
28767,142,4
28767,417,3
28767,168,5
28767,271,5
28767,205,2
28767,72,5
28767,185,2
28767,468,2
28767,424,2
28767,270,5
28767,682,3
28767,37,5
28767,123,3
28767,326,3
28767,595,2
28767,273,3
28767,174,2
28767,241,3
28767,496,3
28767,300,4
28767,138,3
28767,357,1
28767,131,1
28767,461,2
28767,5,2
28767,386,2
28767,311,2
28767,76,3
28767,733,3
28767,50,4
28767,501,3
28767,176,4
28767,578,5
28767,349,4
28767,41,3
28767,187,3
28767,425,3
28767,15,3
28767,87,3
28767,221,3
28767,199,2
28767,179,3
28767,236,3
28767,92,3
28767,29,3
28767,353,3
28767,113,1
28767,130,2
28767,19,2
28767,59,5
28767,213,2
28767,94,2
28767,730,2
28767,715,2
21228,96,4
11839,404,4
27612,342,5
21228,12,5
21228,69,4
30944,21,3
30944,24,3
30944,18,4
30944,27,2
30944,4,5
30944,23,5
